"date","age_group","cases","ggd_code"
"2020-04-28","60-69",1,"GG1009"
"2020-04-28","50-59",1,"GG1009"
"2020-04-28","40-49",2,"GG1009"
"2020-04-28","20-29",2,"GG1009"
"2020-04-28","80-89",1,"GG3109"
"2020-04-28","50-59",2,"GG3109"
"2020-04-28","60-69",1,"GG3109"
"2020-04-28","90+",2,"GG3109"
"2020-04-28","50-59",1,"GG6011"
"2020-04-28","70-79",1,"GG6011"
"2020-04-28","20-29",1,"GG6011"
"2020-04-28","80-89",2,"GG6011"
"2020-04-28","90+",2,"GG1413"
"2020-04-28","50-59",3,"GG1413"
"2020-04-28","60-69",1,"GG1413"
"2020-04-28","80-89",2,"GG1413"
"2020-04-28","40-49",2,"GG1413"
"2020-04-28","70-79",2,"GG1413"
"2020-04-28","20-29",2,"GG1413"
"2020-04-28","10-19",4,"GG1413"
"2020-04-28","80-89",2,"GG1106"
"2020-04-28","60-69",1,"GG1106"
"2020-04-28","20-29",2,"GG1106"
"2020-04-28","50-59",1,"GG1106"
"2020-04-28","40-49",2,"GG1106"
"2020-04-28","80-89",3,"GG2514"
"2020-04-28","60-69",4,"GG2514"
"2020-04-28","70-79",3,"GG2514"
"2020-04-28","90+",2,"GG2514"
"2020-04-28","20-29",3,"GG2514"
"2020-04-28","50-59",1,"GG2514"
"2020-04-28","40-49",3,"GG2514"
"2020-04-28","30-39",3,"GG2514"
"2020-04-28","40-49",4,"GG4607"
"2020-04-28","20-29",4,"GG4607"
"2020-04-28","50-59",8,"GG4607"
"2020-04-28","60-69",8,"GG4607"
"2020-04-28","30-39",8,"GG4607"
"2020-04-28","80-89",8,"GG4607"
"2020-04-28","70-79",6,"GG4607"
"2020-04-28","90+",5,"GG4607"
"2020-04-28","80-89",3,"GG5206"
"2020-04-28","50-59",1,"GG5206"
"2020-04-28","60-69",1,"GG5206"
"2020-04-28","40-49",1,"GG5206"
"2020-04-28","70-79",2,"GG5206"
"2020-04-28","30-39",2,"GG5206"
"2020-04-28","20-29",1,"GG5206"
"2020-04-28","50-59",1,"GG7306"
"2020-04-28","20-29",1,"GG7306"
"2020-04-28","60-69",1,"GG7306"
"2020-04-28","40-49",1,"GG5006"
"2020-04-28","80-89",1,"GG5006"
"2020-04-28","50-59",1,"GG5006"
"2020-04-28","90+",1,"GG6106"
"2020-04-28","80-89",10,"GG6106"
"2020-04-28","60-69",4,"GG6106"
"2020-04-28","40-49",3,"GG6106"
"2020-04-28","10-19",2,"GG6106"
"2020-04-28","70-79",2,"GG6106"
"2020-04-28","0-9",1,"GG6106"
"2020-04-28","50-59",3,"GG6106"
"2020-04-28","20-29",2,"GG6106"
"2020-04-28","30-39",3,"GG6106"
"2020-04-28","80-89",1,"GG1911"
"2020-04-28","50-59",3,"GG1911"
"2020-04-28","60-69",1,"GG1911"
"2020-04-28","40-49",1,"GG1911"
"2020-04-28","30-39",2,"GG1911"
"2020-04-28","20-29",3,"GG1911"
"2020-04-29","70-79",2,"GG4816"
"2020-04-29","60-69",3,"GG4816"
"2020-04-29","50-59",3,"GG4816"
"2020-04-29","20-29",1,"GG4816"
"2020-04-29","60-69",2,"GG3406"
"2020-04-29","70-79",3,"GG3406"
"2020-04-29","50-59",1,"GG3406"
"2020-04-29","90+",1,"GG3406"
"2020-04-29","30-39",2,"GG3406"
"2020-04-29","40-49",3,"GG3406"
"2020-04-29","80-89",9,"GG3406"
"2020-04-29","80-89",1,"GG5608"
"2020-04-29","60-69",4,"GG5608"
"2020-04-29","70-79",1,"GG5608"
"2020-04-29","30-39",1,"GG5608"
"2020-04-29","20-29",1,"GG5608"
"2020-04-29","90+",2,"GG5608"
"2020-04-29","50-59",2,"GG5608"
"2020-04-29","40-49",1,"GG5608"
"2020-04-29","20-29",1,"GG0706"
"2020-04-29","70-79",3,"GG2209"
"2020-04-29","80-89",2,"GG2209"
"2020-04-29","50-59",1,"GG2209"
"2020-04-29","30-39",1,"GG2209"
"2020-04-29","40-49",1,"GG2209"
"2020-04-29","50-59",3,"GG2014"
"2020-04-29","20-29",3,"GG2014"
"2020-04-29","60-69",3,"GG2014"
"2020-04-29","40-49",1,"GG2014"
"2020-04-29","70-79",1,"GG2014"
"2020-04-29","90+",1,"GG2014"
"2020-04-29","80-89",4,"GG2014"
"2020-04-29","80-89",4,"GG3606"
"2020-04-29","40-49",1,"GG3606"
"2020-04-29","70-79",2,"GG3606"
"2020-04-29","50-59",1,"GG3606"
"2020-04-29","40-49",1,"GG0111"
"2020-04-29","60-69",1,"GG0111"
"2020-04-29","90+",5,"GG7014"
"2020-04-29","80-89",7,"GG7014"
"2020-04-29","30-39",3,"GG7014"
"2020-04-29","70-79",2,"GG7014"
"2020-04-29","60-69",1,"GG7014"
"2020-04-29","50-59",3,"GG7014"
"2020-04-29","20-29",2,"GG7014"
"2020-04-29","40-49",4,"GG7014"
"2020-04-29","90+",3,"GG5406"
"2020-04-29","30-39",2,"GG5406"
"2020-04-29","80-89",3,"GG5406"
"2020-04-29","20-29",2,"GG5406"
"2020-04-29","10-19",1,"GG5406"
"2020-04-29","70-79",2,"GG5406"
"2020-04-29","60-69",5,"GG5406"
"2020-04-29","50-59",11,"GG5406"
"2020-04-29","40-49",4,"GG5406"
"2020-04-29","90+",2,"GG4506"
"2020-04-29","20-29",1,"GG4506"
"2020-04-29","60-69",1,"GG4506"
"2020-04-29","70-79",1,"GG4506"
"2020-04-29","80-89",2,"GG4506"
"2020-04-29","50-59",1,"GG4506"
"2020-04-29","50-59",1,"GG2707"
"2020-04-29","10-19",1,"GG2707"
"2020-04-29","20-29",1,"GG2707"
"2020-04-29","40-49",3,"GG1009"
"2020-04-29","60-69",1,"GG1009"
"2020-04-29","50-59",1,"GG1009"
"2020-04-29","90+",1,"GG1009"
"2020-04-29","70-79",1,"GG1009"
"2020-04-29","80-89",2,"GG3109"
"2020-04-29","60-69",1,"GG3109"
"2020-04-29","30-39",1,"GG3109"
"2020-04-29","20-29",1,"GG3109"
"2020-04-29","60-69",1,"GG6011"
"2020-04-29","40-49",1,"GG6011"
"2020-04-29","80-89",1,"GG6011"
"2020-04-29","70-79",2,"GG1413"
"2020-04-29","50-59",2,"GG1413"
"2020-04-29","90+",3,"GG1413"
"2020-04-29","80-89",4,"GG1413"
"2020-04-29","30-39",2,"GG1413"
"2020-04-29","80-89",4,"GG1106"
"2020-04-29","10-19",1,"GG1106"
"2020-04-29","70-79",2,"GG1106"
"2020-04-29","90+",4,"GG1106"
"2020-04-29","50-59",1,"GG1106"
"2020-04-29","50-59",2,"GG2514"
"2020-04-29","30-39",3,"GG2514"
"2020-04-29","40-49",6,"GG2514"
"2020-04-29","0-9",1,"GG2514"
"2020-04-29","90+",3,"GG2514"
"2020-04-29","80-89",5,"GG2514"
"2020-04-29","70-79",4,"GG2514"
"2020-04-29","60-69",3,"GG2514"
"2020-04-29","20-29",4,"GG2514"
"2020-04-29","40-49",2,"GG4607"
"2020-04-29","<50",1,"GG4607"
"2020-04-29","80-89",14,"GG4607"
"2020-04-29","60-69",6,"GG4607"
"2020-04-29","70-79",6,"GG4607"
"2020-04-29","50-59",6,"GG4607"
"2020-04-29","90+",4,"GG4607"
"2020-04-29","10-19",2,"GG4607"
"2020-04-29","20-29",4,"GG4607"
"2020-04-29","30-39",5,"GG4607"
"2020-04-29","90+",1,"GG5206"
"2020-04-29","20-29",2,"GG5206"
"2020-04-29","40-49",2,"GG5206"
"2020-04-29","50-59",4,"GG5206"
"2020-04-29","70-79",1,"GG5206"
"2020-04-29","60-69",2,"GG5206"
"2020-04-29","80-89",1,"GG5206"
"2020-04-29","70-79",2,"GG7306"
"2020-04-29","90+",1,"GG7306"
"2020-04-29","30-39",1,"GG7306"
"2020-04-29","40-49",2,"GG7306"
"2020-04-29","30-39",2,"GG6106"
"2020-04-29","90+",2,"GG6106"
"2020-04-29","50-59",4,"GG6106"
"2020-04-29","80-89",3,"GG6106"
"2020-04-29","40-49",3,"GG6106"
"2020-04-29","60-69",2,"GG6106"
"2020-04-29","70-79",3,"GG6106"
"2020-04-29","20-29",1,"GG6106"
"2020-04-29","40-49",4,"GG1911"
"2020-04-30","50-59",1,"GG4816"
"2020-04-30","20-29",2,"GG4816"
"2020-04-30","80-89",2,"GG4816"
"2020-04-30","90+",1,"GG4816"
"2020-04-30","70-79",2,"GG3406"
"2020-04-30","90+",2,"GG3406"
"2020-04-30","60-69",2,"GG3406"
"2020-04-30","80-89",5,"GG3406"
"2020-04-30","30-39",3,"GG3406"
"2020-04-30","50-59",3,"GG3406"
"2020-04-30","10-19",2,"GG3406"
"2020-04-30","20-29",4,"GG3406"
"2020-04-30","40-49",2,"GG3406"
"2020-04-30","90+",1,"GG5608"
"2020-04-30","80-89",2,"GG5608"
"2020-04-30","40-49",1,"GG5608"
"2020-04-30","70-79",3,"GG5608"
"2020-04-30","50-59",4,"GG5608"
"2020-04-30","30-39",2,"GG5608"
"2020-04-30","20-29",1,"GG5608"
"2020-04-30","60-69",2,"GG5608"
"2020-04-30","80-89",1,"GG0706"
"2020-04-30","40-49",1,"GG2209"
"2020-04-30","90+",2,"GG2209"
"2020-04-30","50-59",2,"GG2209"
"2020-04-30","80-89",2,"GG2209"
"2020-04-30","60-69",1,"GG2209"
"2020-04-30","20-29",1,"GG2209"
"2020-04-30","20-29",1,"GG2014"
"2020-04-30","30-39",2,"GG2014"
"2020-04-30","30-39",1,"GG3606"
"2020-04-30","90+",1,"GG3606"
"2020-04-30","80-89",2,"GG3606"
"2020-04-30","50-59",2,"GG3606"
"2020-04-30","40-49",2,"GG0111"
"2020-04-30","20-29",2,"GG7014"
"2020-04-30","10-19",2,"GG7014"
"2020-04-30","90+",2,"GG7014"
"2020-04-30","50-59",1,"GG7014"
"2020-04-30","30-39",1,"GG7014"
"2020-04-30","60-69",4,"GG7014"
"2020-04-30","80-89",4,"GG7014"
"2020-04-30","40-49",2,"GG7014"
"2020-04-30","70-79",2,"GG7014"
"2020-04-30","70-79",1,"GG5406"
"2020-04-30","80-89",7,"GG5406"
"2020-04-30","90+",2,"GG5406"
"2020-04-30","40-49",3,"GG5406"
"2020-04-30","50-59",2,"GG5406"
"2020-04-30","30-39",1,"GG5406"
"2020-04-30","60-69",2,"GG5406"
"2020-04-30","0-9",1,"GG5406"
"2020-04-30","80-89",2,"GG4506"
"2020-04-30","50-59",2,"GG4506"
"2020-04-30","90+",1,"GG4506"
"2020-04-30","70-79",2,"GG4506"
"2020-04-30","40-49",1,"GG4506"
"2020-04-30","20-29",1,"GG4506"
"2020-04-30","80-89",1,"GG2707"
"2020-04-30","60-69",1,"GG2707"
"2020-04-30","70-79",2,"GG1009"
"2020-04-30","90+",1,"GG1009"
"2020-04-30","50-59",4,"GG1009"
"2020-04-30","80-89",1,"GG1009"
"2020-04-30","40-49",5,"GG1009"
"2020-04-30","60-69",3,"GG1009"
"2020-04-30","80-89",3,"GG3109"
"2020-04-30","30-39",1,"GG3109"
"2020-04-30","50-59",2,"GG3109"
"2020-04-30","40-49",1,"GG6011"
"2020-04-30","80-89",3,"GG6011"
"2020-04-30","20-29",1,"GG6011"
"2020-04-30","30-39",1,"GG1413"
"2020-04-30","50-59",1,"GG1413"
"2020-04-30","70-79",1,"GG1413"
"2020-04-30","40-49",4,"GG1413"
"2020-04-30","20-29",1,"GG1413"
"2020-04-30","80-89",2,"GG1413"
"2020-04-30","20-29",3,"GG2514"
"2020-04-30","80-89",6,"GG2514"
"2020-04-30","40-49",3,"GG2514"
"2020-04-30","70-79",1,"GG2514"
"2020-04-30","50-59",5,"GG2514"
"2020-04-30","60-69",1,"GG2514"
"2020-04-30","30-39",1,"GG2514"
"2020-04-30","90+",2,"GG2514"
"2020-04-30","40-49",8,"GG4607"
"2020-04-30","10-19",1,"GG4607"
"2020-04-30","50-59",4,"GG4607"
"2020-04-30","20-29",6,"GG4607"
"2020-04-30","30-39",1,"GG4607"
"2020-04-30","90+",3,"GG4607"
"2020-04-30","70-79",2,"GG4607"
"2020-04-30","80-89",11,"GG4607"
"2020-04-30","60-69",1,"GG4607"
"2020-04-30","50-59",2,"GG5206"
"2020-04-30","80-89",8,"GG5206"
"2020-04-30","40-49",1,"GG5206"
"2020-04-30","60-69",3,"GG5206"
"2020-04-30","90+",1,"GG5206"
"2020-04-30","80-89",1,"GG7306"
"2020-04-30","20-29",1,"GG7306"
"2020-04-30","90+",1,"GG7306"
"2020-04-30","50-59",1,"GG7306"
"2020-04-30","70-79",1,"GG7306"
"2020-04-30","10-19",1,"GG5006"
"2020-04-30","50-59",1,"GG5006"
"2020-04-30","60-69",1,"GG5006"
"2020-04-30","80-89",2,"GG5006"
"2020-04-30","80-89",5,"GG6106"
"2020-04-30","60-69",3,"GG6106"
"2020-04-30","30-39",1,"GG6106"
"2020-04-30","50-59",5,"GG6106"
"2020-04-30","90+",3,"GG6106"
"2020-04-30","70-79",5,"GG6106"
"2020-04-30","20-29",1,"GG6106"
"2020-04-30","40-49",5,"GG1911"
"2020-04-30","20-29",4,"GG1911"
"2020-04-30","90+",1,"GG1911"
"2020-04-30","30-39",1,"GG1911"
"2020-05-01","50-59",5,"GG4816"
"2020-05-01","80-89",9,"GG4816"
"2020-05-01","30-39",2,"GG4816"
"2020-05-01","40-49",2,"GG4816"
"2020-05-01","90+",3,"GG4816"
"2020-05-01","20-29",3,"GG3406"
"2020-05-01","30-39",1,"GG3406"
"2020-05-01","40-49",5,"GG3406"
"2020-05-01","70-79",1,"GG3406"
"2020-05-01","60-69",6,"GG3406"
"2020-05-01","50-59",2,"GG3406"
"2020-05-01","90+",2,"GG3406"
"2020-05-01","80-89",10,"GG3406"
"2020-05-01","90+",1,"GG5608"
"2020-05-01","40-49",1,"GG5608"
"2020-05-01","30-39",3,"GG5608"
"2020-05-01","70-79",5,"GG5608"
"2020-05-01","80-89",1,"GG5608"
"2020-05-01","60-69",1,"GG0706"
"2020-05-01","40-49",1,"GG0706"
"2020-05-01","30-39",1,"GG0706"
"2020-05-01","50-59",2,"GG2209"
"2020-05-01","40-49",1,"GG2209"
"2020-05-01","30-39",3,"GG2209"
"2020-05-01","60-69",1,"GG2209"
"2020-05-01","90+",1,"GG2209"
"2020-05-01","80-89",2,"GG2209"
"2020-05-01","90+",1,"GG2014"
"2020-05-01","60-69",2,"GG2014"
"2020-05-01","40-49",1,"GG2014"
"2020-05-01","50-59",1,"GG2014"
"2020-05-01","20-29",2,"GG2014"
"2020-05-01","10-19",1,"GG2014"
"2020-05-01","90+",1,"GG3606"
"2020-05-01","80-89",3,"GG3606"
"2020-05-01","60-69",1,"GG3606"
"2020-05-01","50-59",3,"GG3606"
"2020-05-01","40-49",2,"GG3606"
"2020-05-01","70-79",4,"GG3606"
"2020-05-01","30-39",3,"GG3606"
"2020-05-01","40-49",1,"GG0111"
"2020-05-01","50-59",2,"GG7014"
"2020-05-01","60-69",1,"GG7014"
"2020-05-01","80-89",5,"GG7014"
"2020-05-01","20-29",2,"GG7014"
"2020-05-01","30-39",3,"GG7014"
"2020-05-01","90+",3,"GG7014"
"2020-05-01","40-49",1,"GG7014"
"2020-05-01","30-39",1,"GG5406"
"2020-05-01","80-89",3,"GG5406"
"2020-05-01","70-79",1,"GG5406"
"2020-05-01","20-29",3,"GG5406"
"2020-05-01","50-59",4,"GG5406"
"2020-05-01","40-49",3,"GG5406"
"2020-05-01","60-69",1,"GG5406"
"2020-05-01","90+",3,"GG4506"
"2020-05-01","30-39",1,"GG4506"
"2020-05-01","20-29",2,"GG4506"
"2020-05-01","80-89",1,"GG4506"
"2020-05-01","70-79",2,"GG4506"
"2020-05-01","50-59",4,"GG4506"
"2020-05-01","40-49",2,"GG4506"
"2020-05-01","60-69",1,"GG4506"
"2020-05-01","50-59",1,"GG2707"
"2020-05-01","70-79",1,"GG2707"
"2020-05-01","60-69",2,"GG2707"
"2020-05-01","50-59",1,"GG1009"
"2020-05-01","30-39",4,"GG1009"
"2020-05-01","90+",4,"GG1009"
"2020-05-01","80-89",1,"GG1009"
"2020-05-01","40-49",2,"GG1009"
"2020-05-01","20-29",2,"GG1009"
"2020-05-01","40-49",1,"GG3109"
"2020-05-01","50-59",1,"GG3109"
"2020-05-01","90+",1,"GG3109"
"2020-05-01","80-89",3,"GG3109"
"2020-05-01","30-39",1,"GG3109"
"2020-05-01","20-29",1,"GG6011"
"2020-05-01","80-89",2,"GG6011"
"2020-05-01","70-79",1,"GG1413"
"2020-05-01","80-89",6,"GG1413"
"2020-05-01","50-59",2,"GG1413"
"2020-05-01","90+",1,"GG1413"
"2020-05-01","20-29",3,"GG1413"
"2020-05-01","40-49",3,"GG1413"
"2020-05-01","50-59",2,"GG1106"
"2020-05-01","90+",1,"GG1106"
"2020-05-01","30-39",1,"GG1106"
"2020-05-01","60-69",1,"GG1106"
"2020-05-01","80-89",4,"GG1106"
"2020-05-01","70-79",1,"GG1106"
"2020-05-01","80-89",2,"GG2514"
"2020-05-01","30-39",2,"GG2514"
"2020-05-01","50-59",7,"GG2514"
"2020-05-01","90+",1,"GG2514"
"2020-05-01","40-49",2,"GG2514"
"2020-05-01","60-69",3,"GG2514"
"2020-05-01","70-79",3,"GG2514"
"2020-05-01","20-29",4,"GG2514"
"2020-05-01","10-19",1,"GG4607"
"2020-05-01","20-29",2,"GG4607"
"2020-05-01","30-39",6,"GG4607"
"2020-05-01","40-49",4,"GG4607"
"2020-05-01","50-59",8,"GG4607"
"2020-05-01","60-69",5,"GG4607"
"2020-05-01","90+",3,"GG4607"
"2020-05-01","80-89",3,"GG4607"
"2020-05-01","70-79",4,"GG4607"
"2020-05-01","80-89",2,"GG5206"
"2020-05-01","20-29",2,"GG5206"
"2020-05-01","50-59",2,"GG5206"
"2020-05-01","30-39",1,"GG5206"
"2020-05-01","70-79",2,"GG5206"
"2020-05-01","40-49",1,"GG5206"
"2020-05-01","70-79",2,"GG7306"
"2020-05-01","50-59",1,"GG7306"
"2020-05-01","60-69",1,"GG7306"
"2020-05-01","30-39",1,"GG7306"
"2020-05-01","20-29",4,"GG7306"
"2020-05-01","80-89",1,"GG7306"
"2020-05-01","50-59",1,"GG5006"
"2020-05-01","50-59",6,"GG6106"
"2020-05-01","80-89",8,"GG6106"
"2020-05-01","60-69",2,"GG6106"
"2020-05-01","30-39",3,"GG6106"
"2020-05-01","90+",1,"GG6106"
"2020-05-01","40-49",3,"GG6106"
"2020-05-01","20-29",3,"GG6106"
"2020-05-01","40-49",6,"GG1911"
"2020-05-01","50-59",1,"GG1911"
"2020-05-01","80-89",1,"GG1911"
"2020-05-01","30-39",7,"GG1911"
"2020-05-01","20-29",5,"GG1911"
"2020-05-01","70-79",1,"GG1911"
"2020-05-02","90+",4,"GG4816"
"2020-05-02","20-29",2,"GG4816"
"2020-05-02","80-89",4,"GG4816"
"2020-05-02","40-49",2,"GG4816"
"2020-05-02","50-59",1,"GG4816"
"2020-05-02","60-69",1,"GG4816"
"2020-05-02","30-39",2,"GG4816"
"2020-05-02","60-69",1,"GG3406"
"2020-05-02","40-49",4,"GG3406"
"2020-05-02","50-59",1,"GG3406"
"2020-05-02","20-29",4,"GG3406"
"2020-05-02","30-39",2,"GG3406"
"2020-05-02","70-79",2,"GG3406"
"2020-05-02","80-89",1,"GG3406"
"2020-05-02","90+",2,"GG3406"
"2020-05-02","20-29",2,"GG5608"
"2020-05-02","50-59",1,"GG5608"
"2020-05-02","70-79",3,"GG5608"
"2020-05-02","80-89",3,"GG5608"
"2020-05-02","10-19",1,"GG2209"
"2020-05-02","20-29",1,"GG2209"
"2020-05-02","70-79",1,"GG2209"
"2020-05-02","50-59",3,"GG2209"
"2020-05-02","80-89",1,"GG2209"
"2020-05-02","40-49",1,"GG2014"
"2020-05-02","30-39",1,"GG2014"
"2020-05-02","50-59",1,"GG3606"
"2020-05-02","40-49",1,"GG3606"
"2020-05-02","90+",1,"GG3606"
"2020-05-02","80-89",1,"GG3606"
"2020-05-02","60-69",2,"GG7014"
"2020-05-02","90+",2,"GG7014"
"2020-05-02","50-59",4,"GG7014"
"2020-05-02","20-29",3,"GG7014"
"2020-05-02","40-49",1,"GG7014"
"2020-05-02","30-39",1,"GG7014"
"2020-05-02","90+",1,"GG5406"
"2020-05-02","20-29",3,"GG5406"
"2020-05-02","60-69",5,"GG5406"
"2020-05-02","80-89",6,"GG5406"
"2020-05-02","50-59",4,"GG5406"
"2020-05-02","40-49",1,"GG4506"
"2020-05-02","60-69",1,"GG4506"
"2020-05-02","80-89",3,"GG4506"
"2020-05-02","50-59",2,"GG4506"
"2020-05-02","80-89",1,"GG2707"
"2020-05-02","30-39",1,"GG2707"
"2020-05-02","80-89",3,"GG1009"
"2020-05-02","20-29",2,"GG1009"
"2020-05-02","10-19",1,"GG1009"
"2020-05-02","60-69",1,"GG1009"
"2020-05-02","40-49",1,"GG1009"
"2020-05-02","60-69",1,"GG3109"
"2020-05-02","70-79",2,"GG3109"
"2020-05-02","80-89",2,"GG3109"
"2020-05-02","50-59",2,"GG3109"
"2020-05-02","20-29",1,"GG3109"
"2020-05-02","30-39",1,"GG6011"
"2020-05-02","60-69",4,"GG1413"
"2020-05-02","30-39",1,"GG1413"
"2020-05-02","50-59",1,"GG1413"
"2020-05-02","90+",1,"GG1413"
"2020-05-02","20-29",1,"GG1413"
"2020-05-02","10-19",1,"GG1106"
"2020-05-02","20-29",1,"GG1106"
"2020-05-02","90+",1,"GG1106"
"2020-05-02","60-69",1,"GG1106"
"2020-05-02","80-89",5,"GG1106"
"2020-05-02","50-59",4,"GG1106"
"2020-05-02","40-49",2,"GG1106"
"2020-05-02","30-39",2,"GG1106"
"2020-05-02","50-59",4,"GG2514"
"2020-05-02","90+",2,"GG2514"
"2020-05-02","80-89",1,"GG2514"
"2020-05-02","30-39",2,"GG2514"
"2020-05-02","60-69",3,"GG2514"
"2020-05-02","70-79",4,"GG2514"
"2020-05-02","20-29",6,"GG2514"
"2020-05-02","40-49",1,"GG2514"
"2020-05-02","30-39",1,"GG4607"
"2020-05-02","90+",2,"GG4607"
"2020-05-02","60-69",2,"GG4607"
"2020-05-02","20-29",3,"GG4607"
"2020-05-02","40-49",3,"GG4607"
"2020-05-02","70-79",2,"GG4607"
"2020-05-02","80-89",7,"GG4607"
"2020-05-02","50-59",4,"GG4607"
"2020-05-02","80-89",4,"GG5206"
"2020-05-02","20-29",3,"GG5206"
"2020-05-02","70-79",2,"GG5206"
"2020-05-02","50-59",2,"GG5206"
"2020-05-02","10-19",1,"GG5206"
"2020-05-02","70-79",1,"GG7306"
"2020-05-02","30-39",1,"GG7306"
"2020-05-02","40-49",1,"GG7306"
"2020-05-02","50-59",1,"GG7306"
"2020-05-02","20-29",2,"GG7306"
"2020-05-02","20-29",1,"GG5006"
"2020-05-02","30-39",1,"GG5006"
"2020-05-02","40-49",1,"GG5006"
"2020-05-02","60-69",1,"GG5006"
"2020-05-02","70-79",2,"GG5006"
"2020-05-02","80-89",2,"GG5006"
"2020-05-02","90+",1,"GG5006"
"2020-05-02","80-89",5,"GG6106"
"2020-05-02","90+",3,"GG6106"
"2020-05-02","40-49",2,"GG6106"
"2020-05-02","70-79",2,"GG6106"
"2020-05-02","60-69",3,"GG6106"
"2020-05-02","10-19",2,"GG6106"
"2020-05-02","20-29",1,"GG6106"
"2020-05-02","50-59",2,"GG6106"
"2020-05-02","30-39",1,"GG1911"
"2020-05-02","80-89",1,"GG1911"
"2020-05-02","70-79",1,"GG1911"
"2020-05-02","40-49",1,"GG1911"
"2020-05-02","50-59",1,"GG1911"
"2020-05-03","50-59",1,"GG4816"
"2020-05-03","90+",2,"GG4816"
"2020-05-03","70-79",1,"GG4816"
"2020-05-03","20-29",2,"GG4816"
"2020-05-03","30-39",1,"GG3406"
"2020-05-03","80-89",1,"GG3406"
"2020-05-03","20-29",2,"GG3406"
"2020-05-03","40-49",3,"GG3406"
"2020-05-03","90+",1,"GG3406"
"2020-05-03","50-59",2,"GG3406"
"2020-05-03","60-69",3,"GG3406"
"2020-05-03","70-79",5,"GG3406"
"2020-05-03","20-29",1,"GG5608"
"2020-05-03","80-89",1,"GG5608"
"2020-05-03","60-69",2,"GG5608"
"2020-05-03","70-79",1,"GG5608"
"2020-05-03","90+",1,"GG5608"
"2020-05-03","50-59",4,"GG5608"
"2020-05-03","50-59",4,"GG2209"
"2020-05-03","70-79",1,"GG2209"
"2020-05-03","80-89",1,"GG2209"
"2020-05-03","20-29",3,"GG2209"
"2020-05-03","40-49",2,"GG2014"
"2020-05-03","50-59",2,"GG2014"
"2020-05-03","80-89",2,"GG2014"
"2020-05-03","60-69",3,"GG2014"
"2020-05-03","20-29",2,"GG2014"
"2020-05-03","60-69",2,"GG3606"
"2020-05-03","30-39",1,"GG3606"
"2020-05-03","50-59",2,"GG3606"
"2020-05-03","90+",1,"GG3606"
"2020-05-03","40-49",1,"GG3606"
"2020-05-03","40-49",1,"GG0111"
"2020-05-03","90+",1,"GG7014"
"2020-05-03","80-89",1,"GG7014"
"2020-05-03","20-29",1,"GG7014"
"2020-05-03","30-39",1,"GG7014"
"2020-05-03","50-59",1,"GG7014"
"2020-05-03","30-39",1,"GG5406"
"2020-05-03","80-89",3,"GG5406"
"2020-05-03","80-89",1,"GG4506"
"2020-05-03","50-59",2,"GG4506"
"2020-05-03","40-49",1,"GG4506"
"2020-05-03","10-19",2,"GG4506"
"2020-05-03","20-29",2,"GG4506"
"2020-05-03","30-39",1,"GG2707"
"2020-05-03","50-59",1,"GG2707"
"2020-05-03","60-69",3,"GG1009"
"2020-05-03","50-59",1,"GG1009"
"2020-05-03","40-49",1,"GG1009"
"2020-05-03","30-39",2,"GG1009"
"2020-05-03","20-29",1,"GG1009"
"2020-05-03","90+",2,"GG3109"
"2020-05-03","70-79",1,"GG3109"
"2020-05-03","50-59",2,"GG3109"
"2020-05-03","80-89",4,"GG3109"
"2020-05-03","20-29",1,"GG3109"
"2020-05-03","50-59",2,"GG6011"
"2020-05-03","30-39",2,"GG6011"
"2020-05-03","80-89",2,"GG6011"
"2020-05-03","20-29",1,"GG1413"
"2020-05-03","30-39",1,"GG1413"
"2020-05-03","40-49",1,"GG1413"
"2020-05-03","60-69",1,"GG1413"
"2020-05-03","80-89",3,"GG1413"
"2020-05-03","90+",1,"GG1413"
"2020-05-03","80-89",1,"GG1106"
"2020-05-03","30-39",1,"GG1106"
"2020-05-03","20-29",1,"GG1106"
"2020-05-03","20-29",2,"GG2514"
"2020-05-03","30-39",2,"GG2514"
"2020-05-03","40-49",1,"GG2514"
"2020-05-03","50-59",2,"GG2514"
"2020-05-03","90+",2,"GG2514"
"2020-05-03","80-89",4,"GG2514"
"2020-05-03","70-79",2,"GG2514"
"2020-05-03","50-59",5,"GG4607"
"2020-05-03","90+",4,"GG4607"
"2020-05-03","70-79",1,"GG4607"
"2020-05-03","60-69",1,"GG4607"
"2020-05-03","80-89",1,"GG4607"
"2020-05-03","40-49",3,"GG4607"
"2020-05-03","20-29",2,"GG4607"
"2020-05-03","10-19",2,"GG4607"
"2020-05-03","30-39",5,"GG4607"
"2020-05-03","40-49",2,"GG5206"
"2020-05-03","30-39",1,"GG5206"
"2020-05-03","20-29",1,"GG5206"
"2020-05-03","70-79",2,"GG5206"
"2020-05-03","50-59",1,"GG5206"
"2020-05-03","90+",1,"GG5206"
"2020-05-03","80-89",1,"GG7306"
"2020-05-03","50-59",3,"GG7306"
"2020-05-03","60-69",1,"GG7306"
"2020-05-03","30-39",1,"GG5006"
"2020-05-03","40-49",1,"GG5006"
"2020-05-03","50-59",2,"GG5006"
"2020-05-03","70-79",1,"GG5006"
"2020-05-03","80-89",3,"GG5006"
"2020-05-03","90+",4,"GG5006"
"2020-05-03","70-79",4,"GG6106"
"2020-05-03","80-89",4,"GG6106"
"2020-05-03","90+",2,"GG6106"
