"Version","Date_of_report","date","Security_region_code","Security_region_name","values.tested_total","values.infected","values.infected_percentage"
1,2021-03-30 09:00:00,2020-06-20,"VR02","Fryslân",104,1,0.961538461538462
1,2021-03-30 09:00:00,2020-06-21,"VR02","Fryslân",59,0,0
1,2021-03-30 09:00:00,2020-06-22,"VR02","Fryslân",256,0,0
1,2021-03-30 09:00:00,2020-06-23,"VR02","Fryslân",277,1,0.36101083032491
1,2021-03-30 09:00:00,2020-06-24,"VR02","Fryslân",272,0,0
1,2021-03-30 09:00:00,2020-06-25,"VR02","Fryslân",285,1,0.350877192982456
1,2021-03-30 09:00:00,2020-06-26,"VR02","Fryslân",227,0,0
1,2021-03-30 09:00:00,2020-06-27,"VR02","Fryslân",117,0,0
1,2021-03-30 09:00:00,2020-06-28,"VR02","Fryslân",78,0,0
1,2021-03-30 09:00:00,2020-06-29,"VR02","Fryslân",315,0,0
1,2021-03-30 09:00:00,2020-06-30,"VR02","Fryslân",339,2,0.589970501474926
1,2021-03-30 09:00:00,2020-07-01,"VR02","Fryslân",425,0,0
1,2021-03-30 09:00:00,2020-07-02,"VR02","Fryslân",271,2,0.738007380073801
1,2021-03-30 09:00:00,2020-07-03,"VR02","Fryslân",260,1,0.384615384615385
1,2021-03-30 09:00:00,2020-07-04,"VR02","Fryslân",113,0,0
1,2021-03-30 09:00:00,2020-07-05,"VR02","Fryslân",88,1,1.13636363636364
1,2021-03-30 09:00:00,2020-07-06,"VR02","Fryslân",315,0,0
1,2021-03-30 09:00:00,2020-07-07,"VR02","Fryslân",337,1,0.29673590504451
1,2021-03-30 09:00:00,2020-07-08,"VR02","Fryslân",362,0,0
1,2021-03-30 09:00:00,2020-07-09,"VR02","Fryslân",338,1,0.29585798816568
1,2021-03-30 09:00:00,2020-07-10,"VR02","Fryslân",317,1,0.315457413249211
1,2021-03-30 09:00:00,2020-07-11,"VR02","Fryslân",149,0,0
1,2021-03-30 09:00:00,2020-07-12,"VR02","Fryslân",95,0,0
1,2021-03-30 09:00:00,2020-07-13,"VR02","Fryslân",396,1,0.252525252525253
1,2021-03-30 09:00:00,2020-07-14,"VR02","Fryslân",324,2,0.617283950617284
1,2021-03-30 09:00:00,2020-07-15,"VR02","Fryslân",371,0,0
1,2021-03-30 09:00:00,2020-07-16,"VR02","Fryslân",364,1,0.274725274725275
1,2021-03-30 09:00:00,2020-07-17,"VR02","Fryslân",339,0,0
1,2021-03-30 09:00:00,2020-07-18,"VR02","Fryslân",164,0,0
1,2021-03-30 09:00:00,2020-07-19,"VR02","Fryslân",144,0,0
1,2021-03-30 09:00:00,2020-07-20,"VR02","Fryslân",465,3,0.645161290322581
1,2021-03-30 09:00:00,2020-07-21,"VR02","Fryslân",427,0,0
1,2021-03-30 09:00:00,2020-07-22,"VR02","Fryslân",450,1,0.222222222222222
1,2021-03-30 09:00:00,2020-07-23,"VR02","Fryslân",390,0,0
1,2021-03-30 09:00:00,2020-07-24,"VR02","Fryslân",511,2,0.391389432485323
1,2021-03-30 09:00:00,2020-07-25,"VR02","Fryslân",248,1,0.403225806451613
1,2021-03-30 09:00:00,2020-07-26,"VR02","Fryslân",143,0,0
1,2021-03-30 09:00:00,2020-07-27,"VR02","Fryslân",559,1,0.178890876565295
1,2021-03-30 09:00:00,2020-07-28,"VR02","Fryslân",478,1,0.209205020920502
1,2021-03-30 09:00:00,2020-07-29,"VR02","Fryslân",483,1,0.20703933747412
1,2021-03-30 09:00:00,2020-07-30,"VR02","Fryslân",346,3,0.867052023121387
1,2021-03-30 09:00:00,2020-07-31,"VR02","Fryslân",313,0,0
1,2021-03-30 09:00:00,2020-08-01,"VR02","Fryslân",126,2,1.58730158730159
1,2021-03-30 09:00:00,2020-08-02,"VR02","Fryslân",111,0,0
1,2021-03-30 09:00:00,2020-08-03,"VR02","Fryslân",469,5,1.06609808102345
1,2021-03-30 09:00:00,2020-08-04,"VR02","Fryslân",321,2,0.623052959501558
1,2021-03-30 09:00:00,2020-08-05,"VR02","Fryslân",394,4,1.01522842639594
1,2021-03-30 09:00:00,2020-08-06,"VR02","Fryslân",365,5,1.36986301369863
1,2021-03-30 09:00:00,2020-08-07,"VR02","Fryslân",403,13,3.2258064516129
1,2021-03-30 09:00:00,2020-08-08,"VR02","Fryslân",178,2,1.12359550561798
1,2021-03-30 09:00:00,2020-08-09,"VR02","Fryslân",162,3,1.85185185185185
1,2021-03-30 09:00:00,2020-08-10,"VR02","Fryslân",544,15,2.75735294117647
1,2021-03-30 09:00:00,2020-08-11,"VR02","Fryslân",370,7,1.89189189189189
1,2021-03-30 09:00:00,2020-08-12,"VR02","Fryslân",550,10,1.81818181818182
1,2021-03-30 09:00:00,2020-08-13,"VR02","Fryslân",517,7,1.35396518375242
1,2021-03-30 09:00:00,2020-08-14,"VR02","Fryslân",745,5,0.671140939597315
1,2021-03-30 09:00:00,2020-08-15,"VR02","Fryslân",333,11,3.3033033033033
1,2021-03-30 09:00:00,2020-08-16,"VR02","Fryslân",293,4,1.36518771331058
1,2021-03-30 09:00:00,2020-08-17,"VR02","Fryslân",682,7,1.02639296187683
1,2021-03-30 09:00:00,2020-08-18,"VR02","Fryslân",602,4,0.664451827242525
1,2021-03-30 09:00:00,2020-08-19,"VR02","Fryslân",886,4,0.451467268623025
1,2021-03-30 09:00:00,2020-08-20,"VR02","Fryslân",712,9,1.26404494382022
1,2021-03-30 09:00:00,2020-08-21,"VR02","Fryslân",771,7,0.907911802853437
1,2021-03-30 09:00:00,2020-08-22,"VR02","Fryslân",441,9,2.04081632653061
1,2021-03-30 09:00:00,2020-08-23,"VR02","Fryslân",335,2,0.597014925373134
1,2021-03-30 09:00:00,2020-08-24,"VR02","Fryslân",926,6,0.647948164146868
1,2021-03-30 09:00:00,2020-08-25,"VR02","Fryslân",938,3,0.319829424307036
1,2021-03-30 09:00:00,2020-08-26,"VR02","Fryslân",849,3,0.353356890459364
1,2021-03-30 09:00:00,2020-08-27,"VR02","Fryslân",618,3,0.485436893203883
1,2021-03-30 09:00:00,2020-08-28,"VR02","Fryslân",932,6,0.643776824034335
1,2021-03-30 09:00:00,2020-08-29,"VR02","Fryslân",431,3,0.696055684454756
1,2021-03-30 09:00:00,2020-08-30,"VR02","Fryslân",443,1,0.225733634311512
1,2021-03-30 09:00:00,2020-08-31,"VR02","Fryslân",906,2,0.22075055187638
1,2021-03-30 09:00:00,2020-09-01,"VR02","Fryslân",776,4,0.515463917525773
1,2021-03-30 09:00:00,2020-09-02,"VR02","Fryslân",779,5,0.641848523748395
1,2021-03-30 09:00:00,2020-09-03,"VR02","Fryslân",845,4,0.473372781065089
1,2021-03-30 09:00:00,2020-09-04,"VR02","Fryslân",928,3,0.323275862068966
1,2021-03-30 09:00:00,2020-09-05,"VR02","Fryslân",613,6,0.978792822185971
1,2021-03-30 09:00:00,2020-09-06,"VR02","Fryslân",612,3,0.490196078431373
1,2021-03-30 09:00:00,2020-09-07,"VR02","Fryslân",880,7,0.795454545454545
1,2021-03-30 09:00:00,2020-09-08,"VR02","Fryslân",891,6,0.673400673400673
1,2021-03-30 09:00:00,2020-09-09,"VR02","Fryslân",838,3,0.35799522673031
1,2021-03-30 09:00:00,2020-09-10,"VR02","Fryslân",829,8,0.965018094089264
1,2021-03-30 09:00:00,2020-09-11,"VR02","Fryslân",826,14,1.69491525423729
1,2021-03-30 09:00:00,2020-09-12,"VR02","Fryslân",747,12,1.60642570281124
1,2021-03-30 09:00:00,2020-09-13,"VR02","Fryslân",634,14,2.20820189274448
1,2021-03-30 09:00:00,2020-09-14,"VR02","Fryslân",781,28,3.58514724711908
1,2021-03-30 09:00:00,2020-09-15,"VR02","Fryslân",744,22,2.95698924731183
1,2021-03-30 09:00:00,2020-09-16,"VR02","Fryslân",764,22,2.87958115183246
1,2021-03-30 09:00:00,2020-09-17,"VR02","Fryslân",688,27,3.92441860465116
1,2021-03-30 09:00:00,2020-09-18,"VR02","Fryslân",742,31,4.17789757412399
1,2021-03-30 09:00:00,2020-09-19,"VR02","Fryslân",663,28,4.22322775263952
1,2021-03-30 09:00:00,2020-09-20,"VR02","Fryslân",603,40,6.6334991708126
1,2021-03-30 09:00:00,2020-09-21,"VR02","Fryslân",684,31,4.53216374269006
1,2021-03-30 09:00:00,2020-09-22,"VR02","Fryslân",745,57,7.6510067114094
1,2021-03-30 09:00:00,2020-09-23,"VR02","Fryslân",711,39,5.48523206751055
1,2021-03-30 09:00:00,2020-09-24,"VR02","Fryslân",860,52,6.04651162790698
1,2021-03-30 09:00:00,2020-09-25,"VR02","Fryslân",984,60,6.09756097560976
1,2021-03-30 09:00:00,2020-09-26,"VR02","Fryslân",824,66,8.00970873786408
1,2021-03-30 09:00:00,2020-09-27,"VR02","Fryslân",878,84,9.56719817767654
1,2021-03-30 09:00:00,2020-09-28,"VR02","Fryslân",922,77,8.35140997830803
1,2021-03-30 09:00:00,2020-09-29,"VR02","Fryslân",863,62,7.18424101969873
1,2021-03-30 09:00:00,2020-09-30,"VR02","Fryslân",965,55,5.69948186528497
1,2021-03-30 09:00:00,2020-10-01,"VR02","Fryslân",1006,69,6.85884691848907
1,2021-03-30 09:00:00,2020-10-02,"VR02","Fryslân",1076,107,9.94423791821561
1,2021-03-30 09:00:00,2020-10-03,"VR02","Fryslân",1041,81,7.78097982708934
1,2021-03-30 09:00:00,2020-10-04,"VR02","Fryslân",953,81,8.49947534102833
1,2021-03-30 09:00:00,2020-10-05,"VR02","Fryslân",1377,116,8.4241103848947
1,2021-03-30 09:00:00,2020-10-06,"VR02","Fryslân",1426,165,11.5708274894811
1,2021-03-30 09:00:00,2020-10-07,"VR02","Fryslân",1439,133,9.24252953439889
1,2021-03-30 09:00:00,2020-10-08,"VR02","Fryslân",1397,155,11.0952040085898
1,2021-03-30 09:00:00,2020-10-09,"VR02","Fryslân",1329,118,8.87885628291949
1,2021-03-30 09:00:00,2020-10-10,"VR02","Fryslân",1190,137,11.5126050420168
1,2021-03-30 09:00:00,2020-10-11,"VR02","Fryslân",1160,135,11.6379310344828
1,2021-03-30 09:00:00,2020-10-12,"VR02","Fryslân",1323,178,13.4542705971277
1,2021-03-30 09:00:00,2020-10-13,"VR02","Fryslân",1363,133,9.75788701393984
1,2021-03-30 09:00:00,2020-10-14,"VR02","Fryslân",1230,88,7.15447154471545
1,2021-03-30 09:00:00,2020-10-15,"VR02","Fryslân",1484,121,8.15363881401617
1,2021-03-30 09:00:00,2020-10-16,"VR02","Fryslân",1514,128,8.45442536327609
1,2021-03-30 09:00:00,2020-10-17,"VR02","Fryslân",1352,107,7.91420118343195
1,2021-03-30 09:00:00,2020-10-18,"VR02","Fryslân",1193,142,11.9027661357921
1,2021-03-30 09:00:00,2020-10-19,"VR02","Fryslân",1613,136,8.43149411035338
1,2021-03-30 09:00:00,2020-10-20,"VR02","Fryslân",1522,112,7.35873850197109
1,2021-03-30 09:00:00,2020-10-21,"VR02","Fryslân",1481,139,9.38555030384875
1,2021-03-30 09:00:00,2020-10-22,"VR02","Fryslân",1324,142,10.7250755287009
1,2021-03-30 09:00:00,2020-10-23,"VR02","Fryslân",1295,141,10.8880308880309
1,2021-03-30 09:00:00,2020-10-24,"VR02","Fryslân",967,92,9.51396070320579
1,2021-03-30 09:00:00,2020-10-25,"VR02","Fryslân",782,76,9.71867007672634
1,2021-03-30 09:00:00,2020-10-26,"VR02","Fryslân",1308,115,8.79204892966361
1,2021-03-30 09:00:00,2020-10-27,"VR02","Fryslân",1403,112,7.98289379900214
1,2021-03-30 09:00:00,2020-10-28,"VR02","Fryslân",1347,120,8.9086859688196
1,2021-03-30 09:00:00,2020-10-29,"VR02","Fryslân",1142,100,8.75656742556918
1,2021-03-30 09:00:00,2020-10-30,"VR02","Fryslân",1064,121,11.3721804511278
1,2021-03-30 09:00:00,2020-10-31,"VR02","Fryslân",684,69,10.0877192982456
1,2021-03-30 09:00:00,2020-11-01,"VR02","Fryslân",676,73,10.7988165680473
1,2021-03-30 09:00:00,2020-11-02,"VR02","Fryslân",1367,88,6.43745427944404
1,2021-03-30 09:00:00,2020-11-03,"VR02","Fryslân",1128,90,7.97872340425532
1,2021-03-30 09:00:00,2020-11-04,"VR02","Fryslân",1124,67,5.96085409252669
1,2021-03-30 09:00:00,2020-11-05,"VR02","Fryslân",1119,81,7.23860589812332
1,2021-03-30 09:00:00,2020-11-06,"VR02","Fryslân",886,69,7.78781038374718
1,2021-03-30 09:00:00,2020-11-07,"VR02","Fryslân",717,45,6.27615062761506
1,2021-03-30 09:00:00,2020-11-08,"VR02","Fryslân",610,39,6.39344262295082
1,2021-03-30 09:00:00,2020-11-09,"VR02","Fryslân",1327,84,6.33006782215524
1,2021-03-30 09:00:00,2020-11-10,"VR02","Fryslân",1150,75,6.52173913043478
1,2021-03-30 09:00:00,2020-11-11,"VR02","Fryslân",1038,86,8.28516377649326
1,2021-03-30 09:00:00,2020-11-12,"VR02","Fryslân",1012,74,7.31225296442688
1,2021-03-30 09:00:00,2020-11-13,"VR02","Fryslân",979,108,11.0316649642492
1,2021-03-30 09:00:00,2020-11-14,"VR02","Fryslân",732,88,12.0218579234973
1,2021-03-30 09:00:00,2020-11-15,"VR02","Fryslân",633,57,9.00473933649289
1,2021-03-30 09:00:00,2020-11-16,"VR02","Fryslân",1451,115,7.92556857339766
1,2021-03-30 09:00:00,2020-11-17,"VR02","Fryslân",1303,94,7.21412125863392
1,2021-03-30 09:00:00,2020-11-18,"VR02","Fryslân",1685,106,6.29080118694362
1,2021-03-30 09:00:00,2020-11-19,"VR02","Fryslân",1219,93,7.62920426579163
1,2021-03-30 09:00:00,2020-11-20,"VR02","Fryslân",1258,117,9.30047694753577
1,2021-03-30 09:00:00,2020-11-21,"VR02","Fryslân",847,66,7.79220779220779
1,2021-03-30 09:00:00,2020-11-22,"VR02","Fryslân",781,68,8.7067861715749
1,2021-03-30 09:00:00,2020-11-23,"VR02","Fryslân",1493,75,5.02344273275285
1,2021-03-30 09:00:00,2020-11-24,"VR02","Fryslân",1417,73,5.15172900494001
1,2021-03-30 09:00:00,2020-11-25,"VR02","Fryslân",1312,124,9.45121951219512
1,2021-03-30 09:00:00,2020-11-26,"VR02","Fryslân",1176,86,7.31292517006803
1,2021-03-30 09:00:00,2020-11-27,"VR02","Fryslân",1123,89,7.92520035618878
1,2021-03-30 09:00:00,2020-11-28,"VR02","Fryslân",792,59,7.44949494949495
1,2021-03-30 09:00:00,2020-11-29,"VR02","Fryslân",772,63,8.16062176165803
1,2021-03-30 09:00:00,2020-11-30,"VR02","Fryslân",1664,116,6.97115384615385
1,2021-03-30 09:00:00,2020-12-01,"VR02","Fryslân",1677,139,8.28861061419201
1,2021-03-30 09:00:00,2020-12-02,"VR02","Fryslân",1580,121,7.65822784810127
1,2021-03-30 09:00:00,2020-12-03,"VR02","Fryslân",1596,129,8.08270676691729
1,2021-03-30 09:00:00,2020-12-04,"VR02","Fryslân",1245,103,8.27309236947791
1,2021-03-30 09:00:00,2020-12-05,"VR02","Fryslân",867,71,8.18915801614764
1,2021-03-30 09:00:00,2020-12-06,"VR02","Fryslân",1175,118,10.0425531914894
1,2021-03-30 09:00:00,2020-12-07,"VR02","Fryslân",2002,164,8.19180819180819
1,2021-03-30 09:00:00,2020-12-08,"VR02","Fryslân",1981,150,7.57193336698637
1,2021-03-30 09:00:00,2020-12-09,"VR02","Fryslân",2237,167,7.46535538667859
1,2021-03-30 09:00:00,2020-12-10,"VR02","Fryslân",2212,189,8.54430379746835
1,2021-03-30 09:00:00,2020-12-11,"VR02","Fryslân",2010,187,9.30348258706468
1,2021-03-30 09:00:00,2020-12-12,"VR02","Fryslân",1393,107,7.68126346015793
1,2021-03-30 09:00:00,2020-12-13,"VR02","Fryslân",1474,130,8.81953867028494
1,2021-03-30 09:00:00,2020-12-14,"VR02","Fryslân",2350,227,9.65957446808511
1,2021-03-30 09:00:00,2020-12-15,"VR02","Fryslân",2342,202,8.62510674637062
1,2021-03-30 09:00:00,2020-12-16,"VR02","Fryslân",2326,268,11.5219260533104
1,2021-03-30 09:00:00,2020-12-17,"VR02","Fryslân",1981,203,10.2473498233216
1,2021-03-30 09:00:00,2020-12-18,"VR02","Fryslân",1869,227,12.1455323702515
1,2021-03-30 09:00:00,2020-12-19,"VR02","Fryslân",1463,156,10.663021189337
1,2021-03-30 09:00:00,2020-12-20,"VR02","Fryslân",1575,175,11.1111111111111
1,2021-03-30 09:00:00,2020-12-21,"VR02","Fryslân",2449,213,8.69742752143732
1,2021-03-30 09:00:00,2020-12-22,"VR02","Fryslân",2272,224,9.85915492957746
1,2021-03-30 09:00:00,2020-12-23,"VR02","Fryslân",2237,242,10.818059901654
1,2021-03-30 09:00:00,2020-12-24,"VR02","Fryslân",1658,190,11.45958986731
1,2021-03-30 09:00:00,2020-12-25,"VR02","Fryslân",975,133,13.6410256410256
1,2021-03-30 09:00:00,2020-12-26,"VR02","Fryslân",1109,156,14.0667267808837
1,2021-03-30 09:00:00,2020-12-27,"VR02","Fryslân",1229,131,10.6590724165989
1,2021-03-30 09:00:00,2020-12-28,"VR02","Fryslân",2038,240,11.7762512266928
1,2021-03-30 09:00:00,2020-12-29,"VR02","Fryslân",1981,292,14.7400302877335
1,2021-03-30 09:00:00,2020-12-30,"VR02","Fryslân",1788,238,13.3109619686801
1,2021-03-30 09:00:00,2020-12-31,"VR02","Fryslân",1278,171,13.3802816901408
1,2021-03-30 09:00:00,2021-01-01,"VR02","Fryslân",1106,163,14.7377938517179
1,2021-03-30 09:00:00,2021-01-02,"VR02","Fryslân",1589,178,11.2020138451857
1,2021-03-30 09:00:00,2021-01-03,"VR02","Fryslân",1317,165,12.5284738041002
1,2021-03-30 09:00:00,2021-01-04,"VR02","Fryslân",2002,264,13.1868131868132
1,2021-03-30 09:00:00,2021-01-05,"VR02","Fryslân",1902,196,10.3049421661409
1,2021-03-30 09:00:00,2021-01-06,"VR02","Fryslân",1830,192,10.4918032786885
1,2021-03-30 09:00:00,2021-01-07,"VR02","Fryslân",1639,209,12.751677852349
1,2021-03-30 09:00:00,2021-01-08,"VR02","Fryslân",1356,148,10.9144542772861
1,2021-03-30 09:00:00,2021-01-09,"VR02","Fryslân",1207,145,12.013256006628
1,2021-03-30 09:00:00,2021-01-10,"VR02","Fryslân",1015,123,12.1182266009852
1,2021-03-30 09:00:00,2021-01-11,"VR02","Fryslân",1520,180,11.8421052631579
1,2021-03-30 09:00:00,2021-01-12,"VR02","Fryslân",1320,168,12.7272727272727
1,2021-03-30 09:00:00,2021-01-13,"VR02","Fryslân",1526,169,11.0747051114024
1,2021-03-30 09:00:00,2021-01-14,"VR02","Fryslân",1491,178,11.9382964453387
1,2021-03-30 09:00:00,2021-01-15,"VR02","Fryslân",1568,203,12.9464285714286
1,2021-03-30 09:00:00,2021-01-16,"VR02","Fryslân",1576,175,11.1040609137056
1,2021-03-30 09:00:00,2021-01-17,"VR02","Fryslân",1202,141,11.7304492512479
1,2021-03-30 09:00:00,2021-01-18,"VR02","Fryslân",1797,180,10.016694490818
1,2021-03-30 09:00:00,2021-01-19,"VR02","Fryslân",1562,187,11.9718309859155
1,2021-03-30 09:00:00,2021-01-20,"VR02","Fryslân",1600,199,12.4375
1,2021-03-30 09:00:00,2021-01-21,"VR02","Fryslân",1519,139,9.15075707702436
1,2021-03-30 09:00:00,2021-01-22,"VR02","Fryslân",1398,178,12.7324749642346
1,2021-03-30 09:00:00,2021-01-23,"VR02","Fryslân",1149,138,12.0104438642298
1,2021-03-30 09:00:00,2021-01-24,"VR02","Fryslân",1016,120,11.8110236220472
1,2021-03-30 09:00:00,2021-01-25,"VR02","Fryslân",1383,157,11.352133044107
1,2021-03-30 09:00:00,2021-01-26,"VR02","Fryslân",1185,118,9.95780590717299
1,2021-03-30 09:00:00,2021-01-27,"VR02","Fryslân",1241,124,9.99194198227236
1,2021-03-30 09:00:00,2021-01-28,"VR02","Fryslân",1082,133,12.2920517560074
1,2021-03-30 09:00:00,2021-01-29,"VR02","Fryslân",1097,145,13.2178669097539
1,2021-03-30 09:00:00,2021-01-30,"VR02","Fryslân",833,94,11.2845138055222
1,2021-03-30 09:00:00,2021-01-31,"VR02","Fryslân",680,100,14.7058823529412
1,2021-03-30 09:00:00,2021-02-01,"VR02","Fryslân",1294,158,12.210200927357
1,2021-03-30 09:00:00,2021-02-02,"VR02","Fryslân",1300,165,12.6923076923077
1,2021-03-30 09:00:00,2021-02-03,"VR02","Fryslân",1291,150,11.6189000774593
1,2021-03-30 09:00:00,2021-02-04,"VR02","Fryslân",1355,128,9.44649446494465
1,2021-03-30 09:00:00,2021-02-05,"VR02","Fryslân",1280,187,14.609375
1,2021-03-30 09:00:00,2021-02-06,"VR02","Fryslân",1248,146,11.6987179487179
1,2021-03-30 09:00:00,2021-02-07,"VR02","Fryslân",1,0,0
1,2021-03-30 09:00:00,2021-02-08,"VR02","Fryslân",1177,170,14.4435004248088
1,2021-03-30 09:00:00,2021-02-09,"VR02","Fryslân",1473,166,11.2695179904956
1,2021-03-30 09:00:00,2021-02-10,"VR02","Fryslân",1608,200,12.4378109452736
1,2021-03-30 09:00:00,2021-02-11,"VR02","Fryslân",1236,135,10.9223300970874
1,2021-03-30 09:00:00,2021-02-12,"VR02","Fryslân",1126,149,13.2326820603908
1,2021-03-30 09:00:00,2021-02-13,"VR02","Fryslân",819,131,15.995115995116
1,2021-03-30 09:00:00,2021-02-14,"VR02","Fryslân",798,96,12.0300751879699
1,2021-03-30 09:00:00,2021-02-15,"VR02","Fryslân",601,47,7.82029950083195
1,2021-03-30 09:00:00,2021-02-16,"VR02","Fryslân",1637,196,11.9731215638363
1,2021-03-30 09:00:00,2021-02-17,"VR02","Fryslân",1949,185,9.4920472036942
1,2021-03-30 09:00:00,2021-02-18,"VR02","Fryslân",1623,201,12.3844731977819
1,2021-03-30 09:00:00,2021-02-19,"VR02","Fryslân",1462,171,11.6963064295486
1,2021-03-30 09:00:00,2021-02-20,"VR02","Fryslân",1325,133,10.0377358490566
1,2021-03-30 09:00:00,2021-02-21,"VR02","Fryslân",1483,129,8.69858395144976
1,2021-03-30 09:00:00,2021-02-22,"VR02","Fryslân",1621,179,11.0425663170882
1,2021-03-30 09:00:00,2021-02-23,"VR02","Fryslân",1538,164,10.6631989596879
1,2021-03-30 09:00:00,2021-02-24,"VR02","Fryslân",1758,168,9.55631399317406
1,2021-03-30 09:00:00,2021-02-25,"VR02","Fryslân",1593,149,9.353421217828
1,2021-03-30 09:00:00,2021-02-26,"VR02","Fryslân",1432,133,9.2877094972067
1,2021-03-30 09:00:00,2021-02-27,"VR02","Fryslân",1225,114,9.30612244897959
1,2021-03-30 09:00:00,2021-02-28,"VR02","Fryslân",1166,112,9.60548885077187
1,2021-03-30 09:00:00,2021-03-01,"VR02","Fryslân",1618,127,7.84919653893696
1,2021-03-30 09:00:00,2021-03-02,"VR02","Fryslân",1608,136,8.45771144278607
1,2021-03-30 09:00:00,2021-03-03,"VR02","Fryslân",1660,158,9.51807228915663
1,2021-03-30 09:00:00,2021-03-04,"VR02","Fryslân",1685,139,8.24925816023739
1,2021-03-30 09:00:00,2021-03-05,"VR02","Fryslân",1614,173,10.7187112763321
1,2021-03-30 09:00:00,2021-03-06,"VR02","Fryslân",1511,115,7.61085373924553
1,2021-03-30 09:00:00,2021-03-07,"VR02","Fryslân",1736,156,8.98617511520737
1,2021-03-30 09:00:00,2021-03-08,"VR02","Fryslân",2119,149,7.03161868806041
1,2021-03-30 09:00:00,2021-03-09,"VR02","Fryslân",2154,162,7.52089136490251
1,2021-03-30 09:00:00,2021-03-10,"VR02","Fryslân",2386,202,8.46605196982397
1,2021-03-30 09:00:00,2021-03-11,"VR02","Fryslân",2211,195,8.81953867028494
1,2021-03-30 09:00:00,2021-03-12,"VR02","Fryslân",2089,223,10.6749640976544
1,2021-03-30 09:00:00,2021-03-13,"VR02","Fryslân",2132,185,8.67729831144465
1,2021-03-30 09:00:00,2021-03-14,"VR02","Fryslân",2209,189,8.5559076505206
1,2021-03-30 09:00:00,2021-03-15,"VR02","Fryslân",3090,214,6.92556634304207
1,2021-03-30 09:00:00,2021-03-16,"VR02","Fryslân",2872,196,6.82451253481894
1,2021-03-30 09:00:00,2021-03-17,"VR02","Fryslân",3065,252,8.22185970636215
1,2021-03-30 09:00:00,2021-03-18,"VR02","Fryslân",2605,237,9.0978886756238
1,2021-03-30 09:00:00,2021-03-19,"VR02","Fryslân",2223,194,8.72694556905083
1,2021-03-30 09:00:00,2021-03-20,"VR02","Fryslân",2111,172,8.14779725248697
1,2021-03-30 09:00:00,2021-03-21,"VR02","Fryslân",2253,186,8.25565912117177
1,2021-03-30 09:00:00,2021-03-22,"VR02","Fryslân",3133,233,7.43696137887009
1,2021-03-30 09:00:00,2021-03-23,"VR02","Fryslân",3100,290,9.35483870967742
1,2021-03-30 09:00:00,2021-03-24,"VR02","Fryslân",2996,255,8.51134846461949
1,2021-03-30 09:00:00,2021-03-25,"VR02","Fryslân",2652,198,7.46606334841629
1,2021-03-30 09:00:00,2021-03-26,"VR02","Fryslân",2404,217,9.02662229617304
1,2021-03-30 09:00:00,2021-03-27,"VR02","Fryslân",2194,215,9.79945305378304
1,2021-03-30 09:00:00,2021-03-28,"VR02","Fryslân",2262,164,7.25022104332449
1,2021-03-30 09:00:00,2020-06-01,"VR03","Drenthe",53,0,0
1,2021-03-30 09:00:00,2020-06-02,"VR03","Drenthe",169,1,0.591715976331361
1,2021-03-30 09:00:00,2020-06-03,"VR03","Drenthe",191,2,1.04712041884817
1,2021-03-30 09:00:00,2020-06-04,"VR03","Drenthe",190,0,0
